,alias,categories,coordinates_latitude,coordinates_longitude,display_phone,distance,id,image_url,is_closed,location_address1,location_address2,location_address3,location_city,location_country,location_display_address,location_state,location_zip_code,name,phone,price,rating,review_count,transactions,url
900,el-mítico-santiago-2,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",-33.3913362885797,-70.5565856173786,+56 2 2286 7283,8670.223364124515,gQxWYP9mg6Ma2fkxnTN1Lw,https://s3-media1.fl.yelpcdn.com/bphoto/aOzeOLR4p1cXVCYH0NULtQ/o.jpg,False,Gerónimo de Alderete 1423,Local 4,,Santiago,CL,"['Gerónimo de Alderete 1423', 'Local 4', 'RM 7630000 Santiago', 'Chile']",RM,7630000,El Mítico,+56222867283,$,4.5,2,[],https://www.yelp.com/biz/el-m%C3%ADtico-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
901,restaurant-bar-1289-providencia,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]",-33.4445,-70.6265488,,111.27181126029038,fc4rfbAeudEV0r75G6wEGQ,https://s3-media4.fl.yelpcdn.com/bphoto/Um6Cfng-xuyd_li3ANa5ug/o.jpg,False,Condell 1289,,,Providencia,CL,"['Condell 1289', 'RM 7500000 Providencia', 'Chile']",RM,7500000,Restaurant Bar 1289,,,1.0,1,[],https://www.yelp.com/biz/restaurant-bar-1289-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
902,cafetería-monti-santiago,"[{'alias': 'cafes', 'title': 'Cafes'}]",-33.4408539,-70.6068938,,1768.8575377013115,UVjlrYnla0zQUUMkO95taw,https://s3-media2.fl.yelpcdn.com/bphoto/K1GMBp9A2C_SXjKfwQgiXw/o.jpg,False,Pedro de Valdivia 1980,,,Santiago,CL,"['Pedro de Valdivia 1980', 'RM 7511284 Santiago', 'Chile']",RM,7511284,Cafetería Monti,,$$,4.0,1,[],https://www.yelp.com/biz/cafeter%C3%ADa-monti-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
903,restaurant-you-yi-santiago,"[{'alias': 'chinese', 'title': 'Chinese'}]",-33.4463752,-70.6571869,+56 26991878,2942.891689393015,kizX-P7Lo2oGwM6Hp1fABw,https://s3-media4.fl.yelpcdn.com/bphoto/60VGOJJz3M7wKdtf-j4dSQ/o.jpg,False,San Ignacio de Loyola 48,,,Santiago,CL,"['San Ignacio de Loyola 48', 'RM Santiago', 'Chile']",RM,,Restaurant You Yi,+5626991878,$,5.0,1,[],https://www.yelp.com/biz/restaurant-you-yi-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
904,casa-valerio-santiago,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",-33.4403853447002,-70.6682708859444,,3977.282923007706,V1WH32-ldInxcENjG4Gtjw,https://s3-media3.fl.yelpcdn.com/bphoto/F_HresRUPGJqcaK3avMIXA/o.jpg,False,Compañia de Jesus 2280,,,Santiago,CL,"['Compañia de Jesus 2280', 'RM 8500000 Santiago', 'Chile']",RM,8500000,Casa Valerio,,,4.0,1,[],https://www.yelp.com/biz/casa-valerio-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
905,gatopardo-restaurant-santiago,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",-33.43834047,-70.64123416,+56 26336420,1574.9851828448395,dtZ99EnWQqmaItZQiPM29Q,https://s3-media3.fl.yelpcdn.com/bphoto/6LHoxsigY9mcjwP9ZAQAdA/o.jpg,False,José Victorino Lastarria 192,,,Santiago,CL,"['José Victorino Lastarria 192', 'RM Santiago', 'Chile']",RM,,Gatopardo Restaurant,+5626336420,,4.0,1,[],https://www.yelp.com/biz/gatopardo-restaurant-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
906,palo-alto-santiago,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",-33.4384066,-70.6080695,,1737.5111909498914,YVIcLYDf0IUa5LN9i5J0sg,https://s3-media3.fl.yelpcdn.com/bphoto/DQL-dYteNS9QtOHwIf8Qiw/o.jpg,False,Francisco Bilbao 1970,,,Santiago,CL,"['Francisco Bilbao 1970', 'RM 7501024 Santiago', 'Chile']",RM,7501024,Palo Alto,,$$,4.0,5,[],https://www.yelp.com/biz/palo-alto-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
907,perú-nikkei-santiago-2,"[{'alias': 'nikkei', 'title': 'Nikkei'}]",-33.4465701337828,-70.626581688754,+56 2 2222 3238,312.7356934233901,nWHtL1Sdpbg2nkW67A-OLg,https://s3-media4.fl.yelpcdn.com/bphoto/XVuuXzvZmFdldL_mMhSz3A/o.jpg,False,Santa Isabel 321,,,Santiago,CL,"['Santa Isabel 321', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Perú Nikkei,+56222223238,$$,3.5,3,[],https://www.yelp.com/biz/per%C3%BA-nikkei-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
908,il-mascarpone-santiago,"[{'alias': 'italian', 'title': 'Italian'}]",-33.416378,-70.5640182,,6482.172685913374,JGiyOeNyzTJH5oQt-8aZSQ,https://s3-media3.fl.yelpcdn.com/bphoto/ogrTq8C2AVo4RHAY7t-x4w/o.jpg,False,Av. Cristobal Colon 6158,,,Santiago,CL,"['Av. Cristobal Colon 6158', 'RM 7550000 Santiago', 'Chile']",RM,7550000,Il Mascarpone,,$,4.0,5,[],https://www.yelp.com/biz/il-mascarpone-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
909,teriyaki-y-co-las-condes,"[{'alias': 'japanese', 'title': 'Japanese'}]",-33.41326,-70.58138,+56 2 2604 8110,5332.717113056829,afxCz5Xrz51YZljzS7aaJg,https://s3-media3.fl.yelpcdn.com/bphoto/v8JMPOkdx7Ew4mM9loLBNg/o.jpg,False,Calle San Pascual 59,,,Las Condes,CL,"['Calle San Pascual 59', 'RM 7550000 Las Condes', 'Chile']",RM,7550000,Teriyaki & Co.,+56226048110,,5.0,1,[],https://www.yelp.com/biz/teriyaki-y-co-las-condes?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
910,la-fabbrica-santiago,"[{'alias': 'italian', 'title': 'Italian'}]",-33.4525655,-70.5706727,,5187.8246971041,vmpTRLhE1EczKeZR3vsOEw,https://s3-media3.fl.yelpcdn.com/bphoto/2Qp1lgMtovPSBPawY7weEA/o.jpg,False,Avenida Ossa 123,,,Santiago,CL,"['Avenida Ossa 123', 'RM Santiago', 'Chile']",RM,,La Fabbrica,,$$$,4.0,9,[],https://www.yelp.com/biz/la-fabbrica-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
911,green-is-better-providencia,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",-33.4192728560728,-70.6089745135933,+56 2 3202 9698,3141.3436025731326,-W5hLzcNhZwMMcsxmacmfQ,https://s3-media2.fl.yelpcdn.com/bphoto/OzCqg9f5WZ7q-OLXkjqEVw/o.jpg,False,Suecia 0167,,,Providencia,CL,"['Suecia 0167', 'RM 7510020 Providencia', 'Chile']",RM,7510020,Green Is Better,+56232029698,$,4.0,1,[],https://www.yelp.com/biz/green-is-better-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
912,santiago-thai-café-y-restaurant-santiago-2,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'thai', 'title': 'Thai'}]",-33.44196,-70.6428,+56 9 5917 8687,1609.1196153089413,uKr_jbHaCsIwN4jnWH9G2A,https://s3-media2.fl.yelpcdn.com/bphoto/kMv71EQ8kfbdHc8sy4vVkw/o.jpg,False,Av. Libertador Bernardo O'Higgins 476,,,Santiago,CL,"[""Av. Libertador Bernardo O'Higgins 476"", 'RM 8320000 Santiago', 'Chile']",RM,8320000,Santiago Thai Café & Restaurant,+56959178687,,3.5,2,[],https://www.yelp.com/biz/santiago-thai-caf%C3%A9-y-restaurant-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
913,prego-san-pascual-santiago,"[{'alias': 'italian', 'title': 'Italian'}]",-33.41343426,-70.58086132,+56 2 2208 7550,5357.586400164477,sG6jNFMUcDHhUHAptWCWOQ,https://s3-media3.fl.yelpcdn.com/bphoto/KkKrV5Zq7X-TFp_nS430eQ/o.jpg,False,San Pascual 72,,,Santiago,CL,"['San Pascual 72', 'RM 7550000 Santiago', 'Chile']",RM,7550000,Prego San Pascual,+56222087550,$$$,3.5,3,[],https://www.yelp.com/biz/prego-san-pascual-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
914,la-pica-de-jaime-santiago,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",-33.4727236,-70.6391803,,3445.7830530655447,Pw3lomvpPQCjeAmmhXqZwA,https://s3-media2.fl.yelpcdn.com/bphoto/HLMzSUP5yzzqa_qPjKgC1w/o.jpg,False,Franklin 602,,,Santiago,CL,"['Franklin 602', 'RM 8320000 Santiago', 'Chile']",RM,8320000,La Pica de Jaime,,,5.0,1,[],https://www.yelp.com/biz/la-pica-de-jaime-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
915,vecchia-casa-santiago-2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'chilean', 'title': 'Chilean'}]",-33.4531622374427,-70.5676452189252,+56 27265016,5476.152246102605,nTytOCF-n3ICw2UXa1lWPg,https://s3-media2.fl.yelpcdn.com/bphoto/hNygLPwKqe0d4WC5B3jHJA/o.jpg,False,Av. Larraín 6026,,,Santiago,CL,"['Av. Larraín 6026', 'RM 7850000 Santiago', 'Chile']",RM,7850000,Vecchia Casa,+5627265016,$$,5.0,1,[],https://www.yelp.com/biz/vecchia-casa-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
916,bar-hemingway-santiago,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",-33.4306976,-70.5609686,,6174.593520971623,mgo_MFjmV_Be86QBnQ17DQ,https://s3-media3.fl.yelpcdn.com/bphoto/LGeqZN_sfVPoFbAgB7nYUQ/o.jpg,False,"Av. Francisco Bilbao 1947, Providencia",,,Santiago,CL,"['Av. Francisco Bilbao 1947, Providencia', 'RM Santiago', 'Chile']",RM,,Bar Hemingway,,,4.0,2,[],https://www.yelp.com/biz/bar-hemingway-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
917,villa-europa-providencia,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",-33.428965,-70.597985,+56 2 3270 5484,3052.941292903519,I8vlgEj4wOb6jLJlyCGlIA,https://s3-media3.fl.yelpcdn.com/bphoto/WWe3Y3eeKi7nF4qFtuQdHg/o.jpg,False,Hernando de Aguirre 1249,,,Providencia,CL,"['Hernando de Aguirre 1249', 'RM Providencia', 'Chile']",RM,,Villa Europa,+56232705484,,3.0,1,[],https://www.yelp.com/biz/villa-europa-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
918,barracuda-providencia,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",-33.4459523968224,-70.624276,+56 9 7414 3850,261.89081052496607,wGCXtgoF6c3omZzXcOPtpA,https://s3-media3.fl.yelpcdn.com/bphoto/HaJCFiHpyzWlUVoaSqSlaQ/o.jpg,False,Sta Isabel 0506,,,Providencia,CL,"['Sta Isabel 0506', 'RM Providencia', 'Chile']",RM,,Barracuda,+56974143850,,3.0,1,[],https://www.yelp.com/biz/barracuda-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
919,da-ri-won-santiago,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chinese', 'title': 'Chinese'}]",-33.4691199,-70.641997,+56 27323150,3192.115052052706,2_VKDEJepek3zaCQPe6kTQ,https://s3-media3.fl.yelpcdn.com/bphoto/Z00WZ9EHFaVZgbA5ALeDcg/o.jpg,False,Antonia López de Bello 173,,,Santiago,CL,"['Antonia López de Bello 173', 'RM Santiago', 'Chile']",RM,,Da Ri Won,+5627323150,,4.0,2,[],https://www.yelp.com/biz/da-ri-won-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
920,natural-sushi-santiago,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",-33.4376241313947,-70.6553497533184,+56 5629198758,2845.6806508503987,mHmjIuvxLaN_K3JlZrDNTw,https://s3-media1.fl.yelpcdn.com/bphoto/HCiojnIBZjBHRqBXdA-nGA/o.jpg,False,Teatinos 511,,,Santiago,CL,"['Teatinos 511', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Natural Sushi,+565629198758,,3.5,3,[],https://www.yelp.com/biz/natural-sushi-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
921,la-piccola-italia-santiago-3,"[{'alias': 'italian', 'title': 'Italian'}]",-33.4438441,-70.648899,+56 26643329,2160.813764228475,TMUhp_jlcy9QBYbZO08ZwA,https://s3-media1.fl.yelpcdn.com/bphoto/NC2817fvS2hWBxIO2oXigw/o.jpg,False,Avenida Libertador Bernardo O´Higgins 870,,,Santiago,CL,"['Avenida Libertador Bernardo O´Higgins 870', 'RM Santiago', 'Chile']",RM,,La Piccola Italia,+5626643329,$,3.0,16,[],https://www.yelp.com/biz/la-piccola-italia-santiago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
922,burgs-santiago,"[{'alias': 'burgers', 'title': 'Burgers'}]",-33.42056,-70.6108,,2941.424543937865,CmLPx-1QC-LCQj1F5SBVuA,https://s3-media3.fl.yelpcdn.com/bphoto/G0iqMi6Dh--uDwD8a5gSNA/o.jpg,False,Nueva de Lyon 105,,,Santiago,CL,"['Nueva de Lyon 105', 'RM Santiago', 'Chile']",RM,,Burgs,,,4.0,1,[],https://www.yelp.com/biz/burgs-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
923,yokono-santiago-3,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'salad', 'title': 'Salad'}]",-33.4384842,-70.6457291,+56 2 2639 9296,1960.6989374294985,Cj84fwOiyRdFz8z2kPo4Iw,https://s3-media2.fl.yelpcdn.com/bphoto/hi8OK0BiFg9EM8zEqDL_BA/o.jpg,False,Miraflores 356,,,Santiago,CL,"['Miraflores 356', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Yokono,+56226399296,$,4.0,1,[],https://www.yelp.com/biz/yokono-santiago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
924,pizzería-los-maestros-santiago,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'argentine', 'title': 'Argentine'}]",-33.4263649,-70.6090012,+56 2 2980 2947,2483.369528668696,kUACwMfId2o9H7JYrbhWrA,https://s3-media4.fl.yelpcdn.com/bphoto/bbkH4v8bpHDVgwsP76Ph0Q/o.jpg,False,Guardia Vieja 450,,,Santiago,CL,"['Guardia Vieja 450', 'RM 7510261 Santiago', 'Chile']",RM,7510261,Pizzería Los Maestros,+56229802947,$$,3.5,4,[],https://www.yelp.com/biz/pizzer%C3%ADa-los-maestros-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
925,juan-maestro-santiago-3,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",-33.4409037,-70.6522519,,2493.958166566962,e690Agu--OHMWCxbmY2bhA,,False,Agustinas #1115,,,Santiago,CL,"['Agustinas #1115', 'RM Santiago', 'Chile']",RM,,Juan Maestro,,$,4.5,2,[],https://www.yelp.com/biz/juan-maestro-santiago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
926,happy-crêpe-providencia,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'french', 'title': 'French'}]",-33.4479721064841,-70.6253885611101,+56 9 5015 7187,455.82543923400067,zCYsXLrHmKeDr2_jMtH_EA,https://s3-media3.fl.yelpcdn.com/bphoto/xTTfEVwL8tE6UqC09GXIug/o.jpg,False,Av. Condell 1438,,,Providencia,CL,"['Av. Condell 1438', 'RM 7500000 Providencia', 'Chile']",RM,7500000,Happy Crêpe,+56950157187,,5.0,1,[],https://www.yelp.com/biz/happy-cr%C3%AApe-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
927,coffee-stop-santiago,"[{'alias': 'cafes', 'title': 'Cafes'}]",-33.5869408,-70.6830292,,4764.253528583255,V2P2CRzLOPoYhLfGxIh0gQ,https://s3-media3.fl.yelpcdn.com/bphoto/UtU40FeksvNfYv7ffVemDA/o.jpg,False,Francisco de Villagra con Irarrázabal,,,Santiago,CL,"['Francisco de Villagra con Irarrázabal', 'RM Santiago', 'Chile']",RM,,Coffee Stop,,,5.0,1,[],https://www.yelp.com/biz/coffee-stop-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
928,london-coffee-santiago,"[{'alias': 'cafes', 'title': 'Cafes'}]",-33.4417201885119,-70.6581760847778,+56 93270058,3031.1135003117897,pZqsmgDzj5pP3EMFwKHIJQ,https://s3-media1.fl.yelpcdn.com/bphoto/9J6aghMMYQ5Npv7bmwLEvg/o.jpg,False,Agustinas 1035,Galería Crillón,,Santiago,CL,"['Agustinas 1035', 'Galería Crillón', 'RM Santiago', 'Chile']",RM,,London Coffee,+5693270058,$,5.0,1,[],https://www.yelp.com/biz/london-coffee-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
929,arlecchino-santiago,"[{'alias': 'pizza', 'title': 'Pizza'}]",-33.4295056814395,-70.5545736321226,+56 25816265,6782.543626130992,vCZTWy9TqtAgqWY_o4gdIw,https://s3-media1.fl.yelpcdn.com/bphoto/IFFjbf4S-mEuI7dcD4R5xQ/o.jpg,False,Avenida Tomás Moro 1901,,,Santiago,CL,"['Avenida Tomás Moro 1901', 'RM Santiago', 'Chile']",RM,,Arlecchino,+5625816265,,5.0,1,[],https://www.yelp.com/biz/arlecchino-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
930,chilenazo-santiago-3,"[{'alias': 'bbq', 'title': 'Barbeque'}]",-33.4736837,-70.5987655,+56 2 2238 1587,4145.690883712715,L9_a9nIoDTmQw7tvRYEHvw,https://s3-media1.fl.yelpcdn.com/bphoto/RPOaB0Rl1aHvyZCoVJZ8xQ/o.jpg,False,José Pedro Alessandri 2955,,,Santiago,CL,"['José Pedro Alessandri 2955', 'RM Santiago', 'Chile']",RM,,Chilenazo,+56222381587,$$$$,3.5,3,[],https://www.yelp.com/biz/chilenazo-santiago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
931,la-copa-feliz-santiago,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",-33.4448605731423,-70.5659719193602,+56 22262400,5534.532256272845,zd3c1WNuOHa-TUfiScyyZQ,,False,Echeñique 6315,,,Santiago,CL,"['Echeñique 6315', 'RM Santiago', 'Chile']",RM,,La Copa Feliz,+5622262400,,4.0,3,[],https://www.yelp.com/biz/la-copa-feliz-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
932,la-joya-del-pacifíco-santiago,"[{'alias': 'seafood', 'title': 'Seafood'}]",-33.46304,-70.64793,+56 25690882,2971.217979089732,MYJXVG8qGyxl4JKZalq31Q,https://s3-media2.fl.yelpcdn.com/bphoto/Scqe5aACLn3rdUsHP24Kkg/o.jpg,False,Mercado Central S/N,Loc. 167,,Santiago,CL,"['Mercado Central S/N', 'Loc. 167', 'RM Santiago', 'Chile']",RM,,La Joya del Pacifíco,+5625690882,$$$,3.5,3,[],https://www.yelp.com/biz/la-joya-del-pacif%C3%ADco-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
933,lin-lan-santiago-2,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'chinese', 'title': 'Chinese'}]",-33.4516704847804,-70.5555630488376,+56 22661050,6556.489420325719,okDElfy45Ka1AAt56dTaBA,https://s3-media1.fl.yelpcdn.com/bphoto/PwLcUdDw9T1IsFkS4mY_vA/o.jpg,False,Larraín 6998,,,Santiago,CL,"['Larraín 6998', 'RM 7850000 Santiago', 'Chile']",RM,7850000,Lin Lan,+5622661050,,4.5,2,[],https://www.yelp.com/biz/lin-lan-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
934,el-rincón-exquisito-santiago,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",-33.4522956,-70.6291992,+56 2 2665 7321,993.5657776924775,BZYYHv2dtqVC4FuE15vrkw,,False,Irarrázaval 094,,,Santiago,CL,"['Irarrázaval 094', 'RM Santiago', 'Chile']",RM,,El Rincón Exquisito,+56226657321,,3.0,1,[],https://www.yelp.com/biz/el-rinc%C3%B3n-exquisito-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
935,verace-pizzas-y-gelato-santiago,"[{'alias': 'pizza', 'title': 'Pizza'}]",-33.4366093,-70.6434858,+56 26333014,1845.0183428390578,_EUsEQg9o3arxTUmJaZNqA,https://s3-media2.fl.yelpcdn.com/bphoto/NVxVedJwwjC5p2o8yVo3qA/o.jpg,False,José Miguel de la Barra 486,,,Santiago,CL,"['José Miguel de la Barra 486', 'RM 8320110 Santiago', 'Chile']",RM,8320110,Verace Pizzas & Gelato,+5626333014,$$,4.0,5,[],https://www.yelp.com/biz/verace-pizzas-y-gelato-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
936,palacio-imperial-lung-fung-santiago,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",-33.46304,-70.64793,+56 26396550,2971.217979089732,PKamWigmuiMwqnQ2q4li_Q,https://s3-media3.fl.yelpcdn.com/bphoto/wjVjTnFUOvZmk3Ke1HHsFQ/o.jpg,False,"Agustinas 715, Subterráneo",,,Santiago,CL,"['Agustinas 715, Subterráneo', 'RM Santiago', 'Chile']",RM,,Palacio Imperial Lung Fung,+5626396550,$$$,4.5,4,[],https://www.yelp.com/biz/palacio-imperial-lung-fung-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
937,el-ceviche-santiago,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",-33.4531192,-70.6177125,+56 2 2341 8386,1262.1714126167321,yH3cXZCY3I26eyXDpyzs7A,https://s3-media1.fl.yelpcdn.com/bphoto/B5LfX52ot2SQspuXmpZdZA/o.jpg,False,Irarrázaval 1301,,,Santiago,CL,"['Irarrázaval 1301', 'RM Santiago', 'Chile']",RM,,El Ceviche,+56223418386,,4.0,1,[],https://www.yelp.com/biz/el-ceviche-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
938,la-pizzarra-santiago,"[{'alias': 'pizza', 'title': 'Pizza'}]",-33.4384996,-70.5645197,+56 9201291,5699.850245972235,XKanm6G1LEkK00tzESmCvA,https://s3-media4.fl.yelpcdn.com/bphoto/8dYYSjePFZYzr9aGUbmkzw/o.jpg,False,Príncipe de Gales 6519,,,Santiago,CL,"['Príncipe de Gales 6519', 'RM Santiago', 'Chile']",RM,,La Pizzarra,+569201291,$$,4.5,3,[],https://www.yelp.com/biz/la-pizzarra-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
